( train_assamesemale_02683 " or else the wind from the brahmaputra will blow you away. " )
( train_assamesemale_02684 " to some far off place. " )
( train_assamesemale_02685 " jishnu used to be annoyed with her always. " )
( train_assamesemale_02686 " how could she do well in her studies with such a. " )
( train_assamesemale_02687 " lean and thin physique they would buy her butter ghee cashew nuts. " )
( train_assamesemale_02688 " he would take photographs of the fishing boats on the river. " )
( train_assamesemale_02689 " in the hazy light the bare trees of phagun the wintry fog the. " )
( train_assamesemale_02690 " birds flying on the distant horizon that appeared as small dots. " )
( train_assamesemale_02691 " navakantas poems were his favourite. " )
( train_assamesemale_02692 " do you remember the poet in the rainy night arundhuti. " )
( train_assamesemale_02693 " they would listen attentively as he recited them in his sonorous voice. " )
( train_assamesemale_02694 " they would walk along the ferry dock at uzanbazar upto the hill near raj bhavan. " )
( train_assamesemale_02695 " in the summer evenings the wind blowing in from the river. " )
( train_assamesemale_02696 " would dishevel niras long loose hair. " )
( train_assamesemale_02697 " a classic beauty and clicked aditya would say beautiful just like sunil. " )
( train_assamesemale_02698 " this mising girl used to be a special person in the entire college. " )
( train_assamesemale_02699 " because of her long dark hair because of her colourful mekhela chadars. " )
( train_assamesemale_02700 " seeing her dresses indrani maam would often say to her. " )
( train_assamesemale_02701 " do bring me a black dress please. " )
( train_assamesemale_02702 " your dresses are so beautiful. " )
( train_assamesemale_02703 " who weaves them for you. " )
( train_assamesemale_02704 " my mother nira would say and her small eyes would twinkle. " )
( train_assamesemale_02705 " once during the puja holidays she brought two sets of mekhela chadar. " )
( train_assamesemale_02706 " one set was black with flowery patterns of different colours. " )
( train_assamesemale_02707 " and the other was green. " )
( train_assamesemale_02708 " she gave the black set to indrani madam and the green one to her. " )
( train_assamesemale_02709 " hey blackie you like green dont you this is for you from my mother. " )
( train_assamesemale_02710 " you know what it is easy to fool you people. " )
( train_assamesemale_02711 " our womenfolk have boxes full of such dresses. " )
( train_assamesemale_02712 " she wore it to the function at the end of the college week. " )
( train_assamesemale_02713 " putala sat near her throughout. " )
( train_assamesemale_02714 " please krishna lets go outside. " )
( train_assamesemale_02715 " theres such bright moonlight. " )
( train_assamesemale_02716 " they came out of the auditorium. " )
( train_assamesemale_02717 " enchantment had engulfed the church at panbazar the dighalipukhuri curzon hall. " )
( train_assamesemale_02718 " putala teased her you look like a dream princess in that green dress. " )
( train_assamesemale_02719 " she said nothing she wanted to hear what he said. " )
( train_assamesemale_02720 " what did he think the way she wanted to become a. " )
( train_assamesemale_02721 " complete person before him she would permute the words he uttered. " )
( train_assamesemale_02722 " she wanted to be a poem to him she longed to melt away. " )
( train_assamesemale_02723 " at certain moments like this life sought greatness. " )
( train_assamesemale_02724 " that day they passed the moments in silence. " )
( train_assamesemale_02725 " even in the midst of their endless conversations on several occasions. " )
( train_assamesemale_02726 " after that the words that hummed in their hearts did not come out. " )
( train_assamesemale_02727 " an unknown hesitation always left her speechless. " )
( train_assamesemale_02728 " decided to pursue their studies outside. " )
( train_assamesemale_02729 " nira would pursue fashion designing jishnu photography. " )
( train_assamesemale_02730 " and putala would study at delhi university. " )
( train_assamesemale_02731 " she was left behind she was the only daughter of her parents. " )
( train_assamesemale_02732 " her elder brother was studying medical science. " )
( train_assamesemale_02733 " her father being an school teacher there were certain limitations to her dreams too. " )
( train_assamesemale_02734 " before putala left the two of them had spent sufficient time together. " )
( train_assamesemale_02735 " she looked into his eyes which wanted to say something. " )
( train_assamesemale_02736 " would you like to say something krishna he had asked her. " )
( train_assamesemale_02737 " she shok her head. " )
( train_assamesemale_02738 " he took leave of her. " )
( train_assamesemale_02739 " she could never come out of her lower middle class circle. " )
( train_assamesemale_02740 " she had a tremendous inferiority complex due to her unhealthy thin body. " )
( train_assamesemale_02741 " because of a tall thin physique like hers. " )
( train_assamesemale_02742 " one of her paternal aunts was ageing without finding a match. " )
( train_assamesemale_02743 " she would try her best to keep her body covered. " )
( train_assamesemale_02744 " even in the hot july weather she would wear blouses. " )
( train_assamesemale_02745 " and salwar kameezes with long sleeves and high necks. " )
( train_assamesemale_02746 " she would move from shop to shop looking for flat number. " )
( train_assamesemale_02747 " she would hesitate to move around among people with her tall body. " )
( train_assamesemale_02748 " she worked in the advertisement department of an english newspaper. " )
( train_assamesemale_02749 " she drew a salary with which she could pull herself through. " )
( train_assamesemale_02750 " so long she had been alone any new friends like they did. " )
( train_assamesemale_02751 " now after five years they met again. " )
( train_assamesemale_02752 " they had changed niras long hair had been shortened to ear length. " )
( train_assamesemale_02753 " as a result of dieting the roly poly girl had slimmed down. " )
( train_assamesemale_02754 " and turned into a piece of fencing wood. " )
( train_assamesemale_02755 " her dresses were no longer modest. " )
( train_assamesemale_02756 " she had opened a boutique named up to date. " )
( train_assamesemale_02757 " jishnu too remained very busy in his studio. " )
( train_assamesemale_02758 " he had groomed many popular models. " )
( train_assamesemale_02759 " new faces thronged his studio every day. " )
( train_assamesemale_02760 " and nira she watched niras activities in amazement. " )
( train_assamesemale_02761 " she cut into pieces and made new dresses out of the colourful dresses. " )
( train_assamesemale_02762 " her mother had woven in vivid variety each of which was as beautiful as a picture. " )
( train_assamesemale_02763 " at her fashion shows the models wore clothes designed by her. " )
( train_assamesemale_02764 " how strangely they had changed. " )
( train_assamesemale_02765 " this nira whose hair had made poetry spring forth. " )
( train_assamesemale_02766 " from putalas mouth with an innocent open smile she would treat them. " )
( train_assamesemale_02767 " to naamching por apong and pork that she brought from her home. " )
( train_assamesemale_02768 " the way they would fight over those delicacies so full . " )
( train_assamesemale_02769 " simplicity was niras appearance. " )
( train_assamesemale_02770 " and daubing that simplicity with a layer. " )
( train_assamesemale_02771 " she turned into an artificial career woman. " )
( train_assamesemale_02772 " as she mused on the matter she got a start upon hearing. " )
( train_assamesemale_02773 " putalas voice look kis you have a beautiful figure. " )
( train_assamesemale_02774 " they want to make you glamorous. " )
( train_assamesemale_02775 " you can look at it in a positive way too. " )
( train_assamesemale_02776 " jishnu joined in even i have been saying that. " )
( train_assamesemale_02777 " and i shall first click a number of your photographs in different poses. " )
( train_assamesemale_02778 " the heart reverberating with words fell silent. " )
( train_assamesemale_02779 " may be this was how people had been making sacrifices for ages for the sake of love. " )
( train_assamesemale_02780 " what was happening to her right now that she was taking. " )
( train_assamesemale_02781 " putalas advice to her heart. " )
( train_assamesemale_02782 " did he too want her that way. " )
( train_assamesemale_02783 " as a model did he know that love never sought anything in return. " )
( train_assamesemale_02784 " simply flowed on through the heart. " )
( train_assamesemale_02785 " do you agree kis nira asked. " )
( train_assamesemale_02786 " she shok her head. " )
( train_assamesemale_02787 " nira prepared many dresses for her in various designs. " )
( train_assamesemale_02788 " placing the cosmetic box in front of her nira put make up on her. " )
( train_assamesemale_02789 " with lipliner she gave a different shape to her lips. " )
( train_assamesemale_02790 " then there was dark eyeshadow. " )
( train_assamesemale_02791 " applying blue eyeliner on the eyes she turned her into a doll a lifeless doll. " )
( train_assamesemale_02792 " sometimes her navel was revealed sometimes her thighs. " )
( train_assamesemale_02793 " this was the modern age. " )
( train_assamesemale_02794 " this was not an age in which to remain ensconced like a snail inside a shell. " )
( train_assamesemale_02795 " she must be able to keep pace with them. " )
( train_assamesemale_02796 " everything was changing she too must be able to change. " )
( train_assamesemale_02797 " but what was happening to her why these teardrops. " )
( train_assamesemale_02798 " this was not her world. " )
( train_assamesemale_02799 " she had kept this body of hers covered with long sleeved high necked dresses. " )
( train_assamesemale_02800 " who were they to her that she should sacrifice everything. " )
( train_assamesemale_02801 " for them why were the people who had once made her life. " )
( train_assamesemale_02802 " now turning her into a corpse. " )
( train_assamesemale_02803 " she was ratna teachers daughter a simple human being. " )
( train_assamesemale_02804 " who had tasted water from the pond and worked in the paddy field. " )
( train_assamesemale_02805 " she was not a clay idol looking into adityas eyes she was surprised. " )
( train_assamesemale_02806 " this was not aditya with eyes that shone like those of a ferocious carnivorous beast. " )
( train_assamesemale_02807 " a pair of loveless dull eyes. " )
( train_assamesemale_02808 " these were not the eyes that she had been holding close to herself. " )
( train_assamesemale_02809 " there was no love in them only burning desire thirst. " )
( train_assamesemale_02810 " there was in them bestiality that could pounce on her. " )
( train_assamesemale_02811 " and tear her to pieces in moments. " )
( train_assamesemale_02812 " a girl like her who loved the moonlight could never tolerate. " )
( train_assamesemale_02813 " the greedy eyes of a lover. " )
( train_assamesemale_02814 " living life in love that is a lover. " )
( train_assamesemale_02815 " that love had vanished from adityas eyes. " )
( train_assamesemale_02816 " and for the first time she felt lonely with them. " )
( train_assamesemale_02817 " as if she was a helpless doe surrounded by hunters. " )
( train_assamesemale_02818 " suddenly to flee from four greedy eyes. " )
( train_assamesemale_02819 " and the sight of a businesswoman. " )
( train_assamesemale_02820 " she picked up her long sleeved churidar. " )
( train_assamesemale_02821 " the hands are garled the nail and pointed. " )
( train_assamesemale_02822 " there is a cruel frightening look in his eyes. " )
( train_assamesemale_02823 " the tongue tries to lick away the spittle that dribbles out. " )
( train_assamesemale_02824 " from the corners of the mouth because a prey. " )
( train_assamesemale_02825 " has just entered the cage opening the door and that prey. " )
( train_assamesemale_02826 " who is a frail harmless creature. " )
( train_assamesemale_02827 " called man is surrounded from the four corners he. " )
( train_assamesemale_02828 " will be beaten in the first bout and then will begin. " )
( train_assamesemale_02829 " the process of swallowing him bit by bit. " )
( train_assamesemale_02830 " he is looking at the other ferocious animals. " )
( train_assamesemale_02831 " because he has been given this last chance. " )
( train_assamesemale_02832 " he has been asked to settle himself cosily on that guillotine board. " )
( train_assamesemale_02833 " he is trying to scan the surrounding scene for one last time. " )
( train_assamesemale_02834 " the spring on the door behind him make it close automatically. " )
( train_assamesemale_02835 " and to free himself momentarily from those involuntary reaction in him. " )
( train_assamesemale_02836 " he tries to readjust the tie with his hand. " )
( train_assamesemale_02837 " it is very well that no one has guessed that. " )
( train_assamesemale_02838 " and tied it like a nose round his neck. " )
( train_assamesemale_02839 " it could be that the thin man named patowary. " )
( train_assamesemale_02840 " actually he is a young man he cannot be older than me. " )
( train_assamesemale_02841 " and i still consider myself young though a few white . " )
( train_assamesemale_02842 " not because i am getting old but because of my hardships. " )
( train_assamesemale_02843 " my bitter experiences the constant encounters travelling there. " )
( train_assamesemale_02844 " and there by bus to attend interviews cannot recall first name. " )
( train_assamesemale_02845 " but like me he too must have borrowed a tie from his uncle and the grey suit. " )
( train_assamesemale_02846 " from a sales representative friend. " )
( train_assamesemale_02847 " nitish uncle says till now you have sat for so many interviews. " )
( train_assamesemale_02848 " these are all cover ups you must approach someone. " )
( train_assamesemale_02849 " otherwise he will be nowhere. " )
( train_assamesemale_02850 " try to do something at the top your father principles. " )
( train_assamesemale_02851 " will not get you a job my classmate randeep explains to me. " )
( train_assamesemale_02852 " leave this get a job in a company like me. " )
( train_assamesemale_02853 " there are many advantages. " )
( train_assamesemale_02854 " if not now may be after two or three years. " )
( train_assamesemale_02855 " have come here there is globalization. " )
( train_assamesemale_02856 " everywhere the world is getting smaller these foreign companies will pick up men. " )
( train_assamesemale_02857 " like us quickly those nations will certainly profit by taking in such executives. " )
( train_assamesemale_02858 " from a poor nation. " )
( train_assamesemale_02859 " randeep goes on non stop about his own company about job satisfaction. " )
( train_assamesemale_02860 " about the modern economic situation. " )
( train_assamesemale_02861 " i am only nodding and listening i dont have any answers. " )
( train_assamesemale_02862 " to give him because i am too insignificant most of my companions have. " )
( train_assamesemale_02863 " been established in permanent jobs somewhere and i am still moving here. " )
( train_assamesemale_02864 " and there searching for a permanent establishment. " )
( train_assamesemale_02865 " i met nizora she is still waiting for you. " )
( train_assamesemale_02866 " is randeep telling me this or am i talking to myself unconsciously. " )
( train_assamesemale_02867 " i look at randeep he is not expecting an answer from me. " )
( train_assamesemale_02868 " he will not carry any definite message from me to her. " )
( train_assamesemale_02869 " i know it he just mentioned it like a sympathetic friend. " )
( train_assamesemale_02870 " i donot need to make any comment. " )
( train_assamesemale_02871 " because my entire surrounding has now come to be fixed at one place. " )
( train_assamesemale_02872 " there is no change the long chain of tuition classes. " )
( train_assamesemale_02873 " somehow help me pay the rent each month. " )
( train_assamesemale_02874 " sometimes i have to pay a fee against an advertisement travel. " )
( train_assamesemale_02875 " by bus or train to attend an interview like a cosmic object in motion. " )
( train_assamesemale_02876 " ten minutes have passed already that clean shaven boy wearing a snow white. " )
( train_assamesemale_02877 " shirt and cream coloured trousers who has been a little too restless for sometimes said. " )
( train_assamesemale_02878 " i raise my hand and glance at the watched. " )
( train_assamesemale_02879 " yes more than ten minutes have passed. " )
( train_assamesemale_02880 " that boy named nabin patowary has not left the room yet. " )
( train_assamesemale_02881 " my heart now begins to throb a little faster. " )
( train_assamesemale_02882 " this is a normal reaction in a human being i try to tell myself. " )
( train_assamesemale_02883 " may be it is already reflected in my face. " )
( train_assamesemale_02884 " and all those persons sitting impatiently. " )
( train_assamesemale_02885 " before me are also victims of the same reactions. " )
( train_assamesemale_02886 " a kind of situation we are all in a something we have faced before. " )
( train_assamesemale_02887 " and yet its urgency make it difficult for us to swallow it easily. " )
( train_assamesemale_02888 " that girl with the short haircut sitting before me pulls out. " )
( train_assamesemale_02889 " a small note book from her handbag to see for one last time. " )
( train_assamesemale_02890 " if her memory will fail her to recall the name of the capital town of angola. " )
( train_assamesemale_02891 " the amount of money collected from the auction clothes. " )
( train_assamesemale_02892 " tributaries that have merged with the brahmaputra. " )
( train_assamesemale_02893 " these may not slip out of her tongue at the last moment. " )
( train_assamesemale_02894 " she flips quickly through the pages with her fingers with enamelled. " )
( train_assamesemale_02895 " nails sometimes her eyes pause over a sentence underlined with red ink. " )
( train_assamesemale_02896 " soon these answers will determine her future. " )
( train_assamesemale_02897 " society will recognize her as a high ranking officer. " )
( train_assamesemale_02898 " i take my eyes away from her i fix them outside. " )
( train_assamesemale_02899 " through the open window upon that small workshop where some cars are being. " )
( train_assamesemale_02900 " repaired though that sound of her flipping through the pages startles me now. " )
( train_assamesemale_02901 " and then i must also try to memorize some answers. " )
( train_assamesemale_02902 " a the incidents that have taken place around the globe in the last two or three years. " )
( train_assamesemale_02903 " their nature date years names of nations everything. " )
( train_assamesemale_02904 " i must go over in my brain again and again. " )
( train_assamesemale_02905 " they can ask me any question from the internet to the mobile phone from mumbai to majuli. " )
( train_assamesemale_02906 " how many died in yesterdays bomb blast. " )
( train_assamesemale_02907 " in what circumstances did it take place. " )
( train_assamesemale_02908 " these are meaningless senseless brutal things . " )
( train_assamesemale_02909 " death has come to be a matter of mere statistics. " )
( train_assamesemale_02910 " and their solutions who am i to speak of them. " )
( train_assamesemale_02911 " big people like you read through the statistics of deaths try to gain political mileage from them. " )
( train_assamesemale_02912 " but to us each murder each death can be so vicious so devastating. " )
( train_assamesemale_02913 " do you ever think about it. " )
( train_assamesemale_02914 " no you donot because you never travel by train or bus. " )
( train_assamesemale_02915 " you donot go shopping in a bazaar. " )
( train_assamesemale_02916 " and we have to brave those tremors coming from a bomb blast. " )
( train_assamesemale_02917 " we roll in blood like a castrated goat. " )
( train_assamesemale_02918 " the bits of flesh from our bodies are not taken away from the main road. " )
( train_assamesemale_02919 " until the police arrives the press. " )
( train_assamesemale_02920 " the notebook slipped out of her hand and fell on the floor with a soft thud. " )
( train_assamesemale_02921 " i emerged out of that make believe encounter in an interview. " )
( train_assamesemale_02922 " thank you she said as i handed her the notebook. " )
( train_assamesemale_02923 " i read her name there pubali. " )
( train_assamesemale_02924 " she has a sweet voice. " )
( train_assamesemale_02925 " there is something so similar with nizora. " )
( train_assamesemale_02926 " is this your first time i want to ask her. " )
( train_assamesemale_02927 " but do not because some questions will then come to me too. " )
( train_assamesemale_02928 " i donot want to get into any sort of discussion. " )
( train_assamesemale_02929 " her eyebrows are slanted like nizoras. " )
( train_assamesemale_02930 " it seems patowary will make it this time the jovial man named. " )
( train_assamesemale_02931 " but then who doesnt no one has come here. " )
( train_assamesemale_02932 " to have fun why do they walk that room twenty feet away from them. " )
( train_assamesemale_02933 " that almost stiffles the thud of a heart. " )
( train_assamesemale_02934 " actually we are all hopefuls there is no question about it. " )
( train_assamesemale_02935 " does pubali want to ask me something i turn my face away. " )
( train_assamesemale_02936 " the sound of that door opening suddenly makes us all with attention. " )
( train_assamesemale_02937 " patowary emerges out cage and moves towards us. " )
( train_assamesemale_02938 " he walks like an old man a murmur rises in us. " )
( train_assamesemale_02939 " and yet we are unable to speak up. " )
( train_assamesemale_02940 " i think because it is difficult a winner from that battlefield. " )
( train_assamesemale_02941 " patowary flops down on the chair. " )
( train_assamesemale_02942 " we circle him ask him about that battlefield inside the room. " )
( train_assamesemale_02943 " how he saved himself from the missiles and grenades of words. " )
( train_assamesemale_02944 " that were thrown at him how he escaped from them unhurt. " )
( train_assamesemale_02945 " patowary is not saying anything he certainly looks very tired. " )
( train_assamesemale_02946 " he gestures with his hands that he wants to rest for some time. " )
( train_assamesemale_02947 " he will drink a glass of water and then tell us all. " )
( train_assamesemale_02948 " the young man named bhuyan came and loosened his tie. " )
( train_assamesemale_02949 " what did you say some of them shouted ordered the peon to repeat it. " )
( train_assamesemale_02950 " thats right ten minutes for tea break and then the rest will be called. " )
( train_assamesemale_02951 " a trayful of cups and saucers is taken inside the room. " )
( train_assamesemale_02952 " is left alone to rest and we return to our individual seats. " )
( train_assamesemale_02953 " everyone feels a little relaxed for ten minutes. " )
( train_assamesemale_02954 " you cannot trust anyone these days. " )
( train_assamesemale_02955 " her uncle who has good connections may ask her. " )
( train_assamesemale_02956 " if he should meet someone though nowadays nobody gives a job on a verbal request. " )
( train_assamesemale_02957 " if she wants he could try someone. " )
( train_assamesemale_02958 " because those old moral principles have no meaning today. " )
( train_assamesemale_02959 " they are mere words in a lexicon or just old relics in a museum. " )
( train_assamesemale_02960 " so it would be worthwhile if her uncle tries to do some such thing. " )
( train_assamesemale_02961 " or her fathers certificate of a freedom fighter could come of use. " )
( train_assamesemale_02962 " many people secure jobs through them some even borrow certificates for such purposes. " )
( train_assamesemale_02963 " perhaps preety does not welcome this idea. " )
( train_assamesemale_02964 " she has just passed out of the university. " )
( train_assamesemale_02965 " it is not yet time for her to turn to lies. " )
( train_assamesemale_02966 " she does not want to slip on that road of life. " )
( train_assamesemale_02967 " what can preety think of me now she may not think anything. " )
( train_assamesemale_02968 " to her i am like the other ten ordinary candidates for a job. " )
( train_assamesemale_02969 " maybe my hair the lines on my face make me look. " )
( train_assamesemale_02970 " older than the others. " )
( train_assamesemale_02971 " maybe she thinks i have failed in several other interviews. " )
( train_assamesemale_02972 " than i am a dull worthless man. " )
( train_assamesemale_02973 " she can make a few assumptions about my family too. " )
( train_assamesemale_02974 " she can measure me by the inferior look in my eyes. " )
( train_assamesemale_02975 " she could be startled by the strange similarity between my low. " )
( train_assamesemale_02976 " desperate condition and that of an intimate friend in her college days. " )
( train_assamesemale_02977 " i want to tell her i will make it this time. " )
( train_assamesemale_02978 " because this is to me a battle for life and death. " )
( train_assamesemale_02979 " that i lose every time this cannot be. " )
( train_assamesemale_02980 " yes that man is announcing my name . " )
( train_assamesemale_02981 " i pick up the black folder. " )
( train_assamesemale_02982 " i walk towards that room twenty feet away from me. " )
( train_assamesemale_02983 " four angry beasts are waiting for a prey in that cage. " )
( train_assamesemale_02984 " i must win this battle. " )
( train_assamesemale_02985 " if you cannot do anything i will not wait for you. " )
( train_assamesemale_02986 " i recall those lines in nizoras last letter to me. " )
( train_assamesemale_02987 " i open the cage door and wait before the beasts. " )
( train_assamesemale_02988 " a heron lived near a big lake. " )
( train_assamesemale_02989 " which was full of fishes and other water creatures. " )
( train_assamesemale_02990 " crane and crab panchatantra story picture. " )
( train_assamesemale_02991 " the heron had grown so old that. " )
( train_assamesemale_02992 " he could not catch fishes from the lake anymore. " )
( train_assamesemale_02993 " unable to bear the hunger anymore he hit upon a plan. " )
( train_assamesemale_02994 " as planned he sat at the edge of the lake. " )
( train_assamesemale_02995 " for everybody to see and began crying. " )
( train_assamesemale_02996 " on seeing this a crab took pity on him and went near. " )
( train_assamesemale_02997 " uncle what is the matter. " )
( train_assamesemale_02998 " why are you crying instead catching fishes. " )
( train_assamesemale_02999 " continuing to pretend the heron replied. " )
( train_assamesemale_03000 " my child i would not touch any fish anymore. " )
( train_assamesemale_03001 " i have decided to renounce all wordly matters. " )
( train_assamesemale_03002 " and vowed to undertake a fast unto death. " )
( train_assamesemale_03003 " the crab asked if you have indeed renounced worldly matters. " )
( train_assamesemale_03004 " my child i have been in this lake from my birth. " )
( train_assamesemale_03005 " i have grown here. " )
( train_assamesemale_03006 " and it now that i have grown so old that i hear. " )
( train_assamesemale_03007 " that this lake will dry up. " )
( train_assamesemale_03008 " there will no rains for the next twelve years. " )
( train_assamesemale_03009 " the crab was surprised to hear this. " )
( train_assamesemale_03010 " uncle please tell me if it is true. " )
( train_assamesemale_03011 " please tell me where you have heard such thing. " )
( train_assamesemale_03012 " the heron replied i have heard the news from a wide astrologer. " )
( train_assamesemale_03013 " you see there is already not much water in the lake. " )
( train_assamesemale_03014 " the girl named preety picks up todays newspaper from the table. " )
( train_assamesemale_03015 " i donot think she will read it with interest. " )
( train_assamesemale_03016 " because by now all of us have exhausted reading it already. " )
( train_assamesemale_03017 " in fact if someone remembers the exact words in the headline. " )
( train_assamesemale_03018 " i wont be surprised. " )
( train_assamesemale_03019 " she seems to be reading an advertisement for a detergent powder. " )
( train_assamesemale_03020 " have you sat for an interview before preety is asking me yes. " )
( train_assamesemale_03021 " how was it so so. " )
( train_assamesemale_03022 " i know this is no answer at all. " )
( train_assamesemale_03023 " if it had been good i wont be sitting with her. " )
( train_assamesemale_03024 " in this room for an interview today. " )
( train_assamesemale_03025 " if the interviews does not get over before the last bus leaves. " )
( train_assamesemale_03026 " i will have trouble reaching home. " )
( train_assamesemale_03027 " preety is not saying this to me she has no reason. " )
( train_assamesemale_03028 " to tell me such a thing she is just talking to herself. " )
( train_assamesemale_03029 " she looks at the watch from deepak. " )
( train_assamesemale_03030 " if she is late her parents will worry. " )
( train_assamesemale_03031 " she is their only daughter. " )
( train_assamesemale_03032 " her father may even wait at the bus stop. " )
( train_assamesemale_03033 " perhaps she will the night with her uncle. " )
( train_assamesemale_03034 " because it is not safe to travel by bus late at night. " )
( train_assamesemale_03035 " they became curious and asked all sort of questions. " )
( train_assamesemale_03036 " the crab laughed and replied we were being made fools. " )
( train_assamesemale_03037 " the heron was an imposter. " )
( train_assamesemale_03038 " what he told about the lake drying up were all false. " )
( train_assamesemale_03039 " he was taking one of us everyday for his meal. " )
( train_assamesemale_03040 " in a rock not far from here. " )
( train_assamesemale_03041 " he proudly said i understood. " )
( train_assamesemale_03042 " what he was up to and have killed the trickster. " )
( train_assamesemale_03043 " there is no need to worry. " )
( train_assamesemale_03044 " we has safe in this lake. " )
( train_assamesemale_03045 " it is not going to dry up at all. " )
( train_assamesemale_03046 " there was once a powerful lion called bhasuraka who ruled the jungle. " )
( train_assamesemale_03047 " he was merciless and killed other animals indiscriminately. " )
( train_assamesemale_03048 " the cunning hare and the witless lion. " )
( train_assamesemale_03049 " one day all the animals went together to the lion to surrender. " )
( train_assamesemale_03050 " they said master you kill many of us. " )
( train_assamesemale_03051 " everyday without necessity. " )
( train_assamesemale_03052 " one a day is enough to satisfy your hunger. " )
( train_assamesemale_03053 " please come to an understanding. " )
( train_assamesemale_03054 " starting from today we promise. " )
( train_assamesemale_03055 " to offer one amongst us to you everyday. " )
( train_assamesemale_03056 " our masters hunger as promised everyday. " )
( train_assamesemale_03057 " he roared i am the master of this jungle. " )
( train_assamesemale_03058 " from today you will offer ourselves to me and none other. " )
( train_assamesemale_03059 " the other lion is an imposter. " )
( train_assamesemale_03060 " if not let him accept my challenge to a trial of strength. " )
( train_assamesemale_03061 " whoever proves to be stronger will rule the jungle. " )
( train_assamesemale_03062 " i will allow one of you hares to carry this message to him. " )
( train_assamesemale_03063 " and hold the rest of you as hostages. " )
( train_assamesemale_03064 " the hare humbly continued. " )
( train_assamesemale_03065 " this is the reason only i among the five of us am here. " )
( train_assamesemale_03066 " i have arrived late for the same reason. " )
( train_assamesemale_03067 " please take action that you think will be best. " )
( train_assamesemale_03068 " on hearing this the lion grew even more furious. " )
( train_assamesemale_03069 " he roared take me to this pretender at once. " )
( train_assamesemale_03070 " i will destroy him. " )
( train_assamesemale_03071 " only after that will my anger be quenched. " )
( train_assamesemale_03072 " the hare quickly replied master. " )
( train_assamesemale_03073 " i must warn you that this lion stays inside a very strong den. " )
( train_assamesemale_03074 " who takes shelter in a stronghold. " )
( train_assamesemale_03075 " furthermore i have seen him myself he seemed very strong. " )
( train_assamesemale_03076 " that is not your concern. " )
( train_assamesemale_03077 " take me to him at once. " )
( train_assamesemale_03078 " the hare then led the lion to the well. " )
( train_assamesemale_03079 " he had come across on his way. " )
( train_assamesemale_03080 " on reaching the hare pointed towards the well. " )
( train_assamesemale_03081 " and said to the lion master. " )
( train_assamesemale_03082 " we have no doubt on your powers. " )
( train_assamesemale_03083 " the lion has hidden himself inside that stronghold. " )
( train_assamesemale_03084 " the witless lion stood at the edge of the well. " )
( train_assamesemale_03085 " and saw his own reflection in the water below. " )
( train_assamesemale_03086 " he thought it to be the lion who had challenged him. " )
( train_assamesemale_03087 " he roared at his reflection with all fury. " )
( train_assamesemale_03088 " the roar sounded back re echoed from the well. " )
( train_assamesemale_03089 " on hearing this the lion got furious. " )
( train_assamesemale_03090 " and leapt inside the well to attack his own reflection. " )
( train_assamesemale_03091 " he got drowned. " )
( train_assamesemale_03092 " the hare was very happy that his plan had worked successfully. " )
( train_assamesemale_03093 " he danced his way back to the other animals. " )
( train_assamesemale_03094 " and told them what had happened to the other animals. " )
( train_assamesemale_03095 " they gave the hare a heros welcome and praised his cleverness. " )
( train_assamesemale_03096 " and very soon due to lack of rains. " )
( train_assamesemale_03097 " the lake will dry up completely very soon. " )
( train_assamesemale_03098 " the crab was taken aback by the news of what is. " )
( train_assamesemale_03099 " to befall on them and went to tell this. " )
( train_assamesemale_03100 " to the other water creatures. " )
( train_assamesemale_03101 " on hearing this piece of news everybody started to panic. " )
( train_assamesemale_03102 " they believed heron as he was not trying to catch any fish at all. " )
( train_assamesemale_03103 " so they met the heron to seek advice. " )
( train_assamesemale_03104 " please guide us to save us from this disaster. " )
( train_assamesemale_03105 " the heron said there is indeed a lake not far from here. " )
( train_assamesemale_03106 " it is full of water and beautifully covered with lotus flowers. " )
( train_assamesemale_03107 " there is so much water in the lake would not. " )
( train_assamesemale_03108 " even if it did not rain for twenty four years. " )
( train_assamesemale_03109 " i can take you there if you on my back. " )
( train_assamesemale_03110 " he had already gained their confidence. " )
( train_assamesemale_03111 " so they gathered around him and requested to carry. " )
( train_assamesemale_03112 " them one at a time to the other lake and save them. " )
( train_assamesemale_03113 " everyday he would carry on of them on his back. " )
( train_assamesemale_03114 " pretending to take them to the other lake. " )
( train_assamesemale_03115 " after flying a little away from the lake. " )
( train_assamesemale_03116 " he would smash them against a rock and eat them up. " )
( train_assamesemale_03117 " then return after some time to the lake. " )
( train_assamesemale_03118 " and relate false messages. " )
( train_assamesemale_03119 " how they are happy in the other lake. " )
( train_assamesemale_03120 " this happened for many days when the crab said to the heron. " )
( train_assamesemale_03121 " uncle you take others to the lake but it is me. " )
( train_assamesemale_03122 " please take me to the other lake to save my life. " )
( train_assamesemale_03123 " the heron was happy to hear this he thought to himself. " )
( train_assamesemale_03124 " having a fish everyday has become monotonous. " )
( train_assamesemale_03125 " i will get to eat a crab today for a change. " )
( train_assamesemale_03126 " the heron started carrying the crab to the same rock. " )
( train_assamesemale_03127 " the crab looked down from above. " )
( train_assamesemale_03128 " and saw the heap of bones and skeletons. " )
( train_assamesemale_03129 " at once the crab understood what the heron was up to. " )
( train_assamesemale_03130 " he remained calm and said to the heron. " )
( train_assamesemale_03131 " uncle the lake seems far and i am quite heavy. " )
( train_assamesemale_03132 " you must be getting tired let us stop for some rest. " )
